work_year,ExperienceLevel,EmploymentType,JobTitle,Salary,SalaryCurrency,SalaryInUsd,EmployeeResidence,RemoteRatio,CompanyLocation,CompanySize
2023,MI,FT,26,160000,USD,160000,US,0,US,M
2023,SE,FT,5,200000,USD,200000,US,100,US,M
2023,SE,FT,5,175000,USD,175000,US,100,US,M
2023,SE,FT,5,231250,USD,231250,US,100,US,M
2023,SE,FT,5,138750,USD,138750,US,100,US,M
2023,SE,FT,34,153000,USD,153000,CA,100,CA,M
2023,SE,FT,34,94000,USD,94000,CA,100,CA,M
2023,SE,FT,34,240500,USD,240500,US,0,US,L
2023,SE,FT,34,123700,USD,123700,US,0,US,L
2023,SE,FT,34,160000,USD,160000,US,100,US,M
2023,SE,FT,34,90000,USD,90000,US,100,US,M
2023,EN,FT,48,124234,USD,124234,US,0,US,M
2023,EN,FT,48,74540,USD,74540,US,0,US,M
2023,MI,FT,26,109000,USD,109000,US,0,US,M
2023,MI,FT,26,79000,USD,79000,US,0,US,M
2022,SE,FT,68,80000,EUR,84053,FR,50,FR,L
2023,MI,FT,68,50000,USD,50000,AM,0,AM,S
2023,SE,FT,48,275300,USD,275300,US,100,US,M
2023,SE,FT,48,183500,USD,183500,US,100,US,M
2023,SE,FT,48,275300,USD,275300,US,100,US,M
2023,SE,FT,48,183500,USD,183500,US,100,US,M
2023,SE,FT,26,160000,USD,160000,US,100,US,M
2023,SE,FT,26,125600,USD,125600,US,100,US,M
2023,SE,FT,34,170000,USD,170000,US,0,US,M
2023,SE,FT,34,120000,USD,120000,US,0,US,M
2023,SE,FT,34,225000,USD,225000,US,0,US,M
2023,SE,FT,34,140000,USD,140000,US,0,US,M
2023,SE,FT,26,141290,USD,141290,US,0,US,M
2023,SE,FT,26,74178,USD,74178,US,0,US,M
2023,SE,FT,48,150000,USD,150000,US,0,US,M
2023,SE,FT,48,120000,USD,120000,US,0,US,M
2023,SE,FT,34,85000,USD,85000,US,100,US,M
2023,SE,FT,34,75000,USD,75000,US,100,US,M
2023,SE,FT,34,220000,USD,220000,US,0,US,M
2023,SE,FT,34,160000,USD,160000,US,0,US,M
2023,SE,FT,34,205600,USD,205600,US,100,US,M
2023,SE,FT,34,107500,USD,107500,US,100,US,M
2023,MI,FT,34,120000,USD,120000,US,0,US,M
2023,MI,FT,34,95000,USD,95000,US,0,US,M
2023,SE,FT,34,185900,USD,185900,US,0,US,M
2023,SE,FT,34,129300,USD,129300,US,0,US,M
2023,SE,FT,34,160000,USD,160000,US,100,US,M
2023,SE,FT,34,130000,USD,130000,US,100,US,M
2023,EN,FT,48,1060000,INR,12888,IN,50,IN,S
2023,MI,FT,34,250000,USD,250000,US,0,US,M
2023,MI,FT,34,175000,USD,175000,US,0,US,M
2023,SE,FT,48,136000,USD,136000,US,100,US,M
2023,SE,FT,48,104000,USD,104000,US,100,US,M
2023,MI,FT,26,80000,USD,80000,US,0,US,M
2023,MI,FT,26,52500,USD,52500,US,0,US,M
2023,SE,FT,48,110000,USD,110000,US,100,US,M
2023,SE,FT,48,84000,USD,84000,US,100,US,M
2023,SE,FT,12,125000,USD,125000,US,0,US,M
2023,SE,FT,12,110000,USD,110000,US,0,US,M
2023,MI,FT,26,90000,USD,90000,US,0,US,M
2023,MI,FT,26,80000,USD,80000,US,0,US,M
2023,SE,FT,78,200000,USD,200000,US,0,US,M
2023,SE,FT,78,135000,USD,135000,US,0,US,M
2022,EN,FT,18,48000,USD,48000,US,50,US,L
2023,EN,FT,2,120000,USD,120000,BA,50,BA,S
2023,SE,FT,34,130000,USD,130000,US,0,US,M
2023,SE,FT,34,75000,USD,75000,US,0,US,M
2023,SE,FT,34,252000,USD,252000,US,0,US,M
2023,SE,FT,34,129000,USD,129000,US,0,US,M
2023,MI,FT,26,150000,USD,150000,US,0,US,M
2023,MI,FT,26,100000,USD,100000,US,0,US,M
2023,SE,FT,34,226700,USD,226700,US,0,US,M
2023,SE,FT,34,133300,USD,133300,US,0,US,M
2023,SE,FT,48,190000,USD,190000,US,0,US,M
2023,SE,FT,48,165000,USD,165000,US,0,US,M
2023,SE,FT,34,170000,USD,170000,US,100,US,M
2023,SE,FT,34,150000,USD,150000,US,100,US,M
2023,MI,FT,34,150000,USD,150000,US,0,US,M
2023,MI,FT,34,130000,USD,130000,US,0,US,M
2023,SE,FT,48,225000,USD,225000,US,0,US,M
2023,SE,FT,48,156400,USD,156400,US,0,US,M
2023,SE,FT,24,200000,USD,200000,US,100,US,S
2023,MI,FT,6,80000,USD,80000,KE,100,KE,S
2023,EN,FT,18,12000,EUR,12877,GR,50,GR,L
2022,EN,FT,2,6000,EUR,6304,MK,0,MK,S
2023,MI,FT,29,1440000,INR,17509,IN,50,SG,M
2023,SE,FT,48,257000,USD,257000,US,0,US,M
2023,SE,FT,48,134000,USD,134000,US,0,US,M
2023,SE,FT,48,72000,EUR,77262,LV,0,LV,M
2023,SE,FT,48,36000,EUR,38631,LV,0,LV,M
2023,SE,FT,34,205600,USD,205600,US,0,US,L
2023,SE,FT,34,105700,USD,105700,US,0,US,L
2023,SE,FT,15,140000,USD,140000,US,100,US,M
2023,SE,FT,15,110000,USD,110000,US,100,US,M
2023,SE,FT,46,299500,USD,299500,US,0,US,M
2023,SE,FT,46,245100,USD,245100,US,0,US,M
2023,SE,FT,90,210000,USD,210000,US,0,US,M
2023,SE,FT,90,151800,USD,151800,US,0,US,M
2023,MI,FT,48,50000,EUR,53654,RO,50,RO,L
2023,SE,FT,26,48000,EUR,51508,ES,0,ES,M
2023,SE,FT,26,38000,EUR,40777,ES,0,ES,M
2023,SE,FT,26,48000,EUR,51508,ES,0,ES,M
2023,SE,FT,26,38000,EUR,40777,ES,0,ES,M
2023,EN,FT,34,160000,USD,160000,US,0,US,M
2023,EN,FT,34,135000,USD,135000,US,0,US,M
2023,MI,FT,34,120000,USD,120000,US,100,US,M
2023,MI,FT,34,95000,USD,95000,US,100,US,M
2023,SE,FT,34,250000,USD,250000,US,100,US,M
2023,SE,FT,34,63000,USD,63000,US,100,US,M
2023,SE,FT,48,237000,USD,237000,US,100,US,M
2023,SE,FT,48,145000,USD,145000,US,100,US,M
2023,SE,FT,48,130000,USD,130000,US,100,US,M
2023,SE,FT,48,90000,USD,90000,US,100,US,M
2023,MI,FT,26,120000,USD,120000,US,100,US,M
2023,MI,FT,26,100000,USD,100000,US,100,US,M
2023,SE,FT,32,174500,USD,174500,US,0,US,M
2023,SE,FT,32,113000,USD,113000,US,0,US,M
2023,MI,FT,48,183310,USD,183310,US,0,US,M
2023,MI,FT,48,183310,USD,183310,US,0,US,M
2023,SE,FT,26,145000,USD,145000,US,100,US,M
2023,SE,FT,26,102500,USD,102500,US,100,US,M
2023,SE,FT,48,210000,USD,210000,US,0,US,M
2023,SE,FT,48,185000,USD,185000,US,0,US,M
2023,SE,FT,32,174500,USD,174500,US,0,US,M
2023,SE,FT,32,113000,USD,113000,US,0,US,M
2023,SE,FT,43,122000,USD,122000,US,0,US,M
2023,SE,FT,43,94000,USD,94000,US,0,US,M
2023,SE,FT,48,220000,USD,220000,US,0,US,M
2023,SE,FT,48,146000,USD,146000,US,0,US,M
2023,SE,FT,34,300000,USD,300000,US,0,US,M
2023,SE,FT,34,130000,USD,130000,US,0,US,M
2023,MI,FT,48,840000,THB,24740,TH,50,TH,L
2022,MI,FT,24,1250000,INR,15897,IN,100,IN,M
2023,SE,FT,43,145000,USD,145000,US,0,US,M
2023,SE,FT,43,128000,USD,128000,US,0,US,M
2023,SE,FT,48,182000,USD,182000,US,0,US,M
2023,SE,FT,48,140000,USD,140000,US,0,US,M
2023,SE,FT,34,122000,USD,122000,US,0,US,M
2023,SE,FT,34,94000,USD,94000,US,0,US,M
2023,SE,FT,68,72000,EUR,77262,LV,0,LV,M
2023,SE,FT,68,36000,EUR,38631,LV,0,LV,M
2023,EX,FT,48,300000,USD,300000,US,0,US,M
2023,EX,FT,48,200000,USD,200000,US,0,US,M
2023,MI,FT,26,135000,USD,135000,US,0,US,M
2023,MI,FT,26,105500,USD,105500,US,0,US,M
2023,SE,FT,34,252000,USD,252000,US,0,US,M
2023,SE,FT,34,129000,USD,129000,US,0,US,M
2022,MI,FT,48,110000,USD,110000,US,100,US,L
2023,SE,FT,48,136000,USD,136000,US,100,US,M
2023,SE,FT,48,104000,USD,104000,US,100,US,M
2023,SE,FT,48,168000,USD,168000,US,100,US,M
2023,SE,FT,48,130000,USD,130000,US,100,US,M
2023,MI,FT,26,65000,GBP,78990,GB,0,GB,M
2023,MI,FT,26,36050,GBP,43809,GB,0,GB,M
2023,MI,FT,34,120000,USD,120000,US,0,US,M
2023,MI,FT,34,95000,USD,95000,US,0,US,M
2023,SE,FT,48,153400,USD,153400,US,0,US,M
2023,SE,FT,48,122700,USD,122700,US,0,US,M
2023,SE,FT,48,185000,USD,185000,US,0,US,M
2023,SE,FT,48,160000,USD,160000,US,0,US,M
2023,SE,FT,48,205000,USD,205000,US,100,US,M
2023,SE,FT,48,185000,USD,185000,US,100,US,M
2023,SE,FT,68,204500,USD,204500,US,0,US,M
2023,SE,FT,68,142200,USD,142200,US,0,US,M
2023,MI,FT,68,145000,USD,145000,US,0,US,M
2023,MI,FT,68,87000,USD,87000,US,0,US,M
2023,EN,FT,48,50000,USD,50000,IN,100,US,M
2023,SE,FT,78,234100,USD,234100,US,100,US,M
2023,SE,FT,78,203500,USD,203500,US,100,US,M
2023,SE,FT,48,223800,USD,223800,US,0,US,M
2023,SE,FT,48,172100,USD,172100,US,0,US,M
2023,SE,FT,48,180000,USD,180000,US,0,US,M
2023,SE,FT,48,150000,USD,150000,US,0,US,M
2023,SE,FT,34,232200,USD,232200,US,100,US,M
2023,SE,FT,34,167200,USD,167200,US,100,US,M
2023,SE,FT,15,197000,USD,197000,US,0,US,M
2023,SE,FT,15,106000,USD,106000,US,0,US,M
2023,SE,FT,90,180000,USD,180000,US,0,US,M
2023,SE,FT,90,145000,USD,145000,US,0,US,M
2023,SE,FT,36,225000,USD,225000,US,0,US,M
2023,SE,FT,36,200000,USD,200000,US,0,US,M
2023,SE,FT,34,170000,USD,170000,US,100,US,M
2023,SE,FT,34,114000,USD,114000,US,100,US,M
2023,SE,FT,34,291500,USD,291500,US,0,US,M
2023,SE,FT,34,180000,USD,180000,US,0,US,M
2023,EX,FT,34,196200,USD,196200,US,0,US,M
2023,EX,FT,34,150900,USD,150900,US,0,US,M
2023,SE,FT,48,168400,USD,168400,US,0,US,M
2023,SE,FT,48,105200,USD,105200,US,0,US,M
2023,MI,FT,34,95000,USD,95000,ES,100,ES,M
2023,MI,FT,34,80000,USD,80000,ES,100,ES,M
2023,MI,FT,26,116000,USD,116000,US,0,US,M
2023,MI,FT,26,72000,USD,72000,US,0,US,M
2023,SE,FT,5,207000,USD,207000,US,0,US,M
2023,SE,FT,5,167000,USD,167000,US,0,US,M
2023,SE,FT,68,145000,USD,145000,US,0,US,M
2023,SE,FT,68,135000,USD,135000,US,0,US,M
2023,MI,FT,34,105000,USD,105000,US,0,US,M
2023,MI,FT,34,70000,USD,70000,US,0,US,M
2023,SE,FT,32,180000,USD,180000,US,100,US,M
2023,SE,FT,32,115000,USD,115000,US,100,US,M
2023,SE,FT,34,133800,USD,133800,US,100,US,M
2023,SE,FT,34,96100,USD,96100,US,100,US,M
2023,MI,FT,26,120000,USD,120000,US,0,US,M
2023,MI,FT,26,80000,USD,80000,US,0,US,M
2023,SE,FT,44,140000,USD,140000,US,0,US,M
2023,SE,FT,44,100000,USD,100000,US,0,US,M
2023,SE,FT,90,150000,USD,150000,US,0,US,M
2023,SE,FT,90,120000,USD,120000,US,0,US,M
2023,SE,FT,22,140000,USD,140000,US,100,US,M
2023,SE,FT,22,115000,USD,115000,US,100,US,M
2023,SE,FT,46,297300,USD,297300,US,100,US,M
2023,SE,FT,46,198200,USD,198200,US,100,US,M
2023,SE,FT,48,297300,USD,297300,US,100,US,M
2023,SE,FT,48,198200,USD,198200,US,100,US,M
2023,SE,FT,34,202000,USD,202000,US,100,US,M
2023,SE,FT,34,135000,USD,135000,US,100,US,M
2023,SE,FT,48,110000,USD,110000,US,100,US,M
2023,SE,FT,48,84000,USD,84000,US,100,US,M
2023,MI,FT,68,219000,USD,219000,US,50,US,L
2023,SE,FT,9,230000,USD,230000,US,100,US,M
2023,SE,FT,9,196000,USD,196000,US,100,US,M
2023,SE,FT,15,140000,USD,140000,US,100,US,M
2023,SE,FT,15,110000,USD,110000,US,100,US,M
2023,MI,FT,26,150000,USD,150000,US,0,US,M
2023,MI,FT,26,100000,USD,100000,US,0,US,M
2023,SE,FT,34,160000,USD,160000,US,0,US,M
2023,SE,FT,34,110000,USD,110000,US,0,US,M
2023,SE,FT,48,185900,USD,185900,US,0,US,M
2023,SE,FT,48,129300,USD,129300,US,0,US,M
2023,SE,FT,9,126100,USD,126100,US,0,US,L
2023,SE,FT,9,72000,USD,72000,US,0,US,L
2023,SE,FT,34,170000,USD,170000,US,100,US,M
2023,SE,FT,34,150000,USD,150000,US,100,US,M
2023,MI,FT,68,175000,USD,175000,US,100,US,M
2023,MI,FT,68,140000,USD,140000,US,100,US,M
2023,SE,FT,26,240500,USD,240500,US,0,US,M
2023,SE,FT,26,137500,USD,137500,US,0,US,M
2023,MI,FT,48,187500,USD,187500,US,0,US,M
2023,MI,FT,48,165000,USD,165000,US,0,US,M
2023,MI,FT,71,60000,GBP,72914,GB,0,GB,L
2022,EN,PT,26,24000,EUR,25216,ES,100,US,L
2023,SE,FT,90,210000,USD,210000,US,0,US,M
2023,SE,FT,90,165750,USD,165750,US,0,US,M
2023,SE,FT,73,225000,USD,225000,US,100,US,M
2023,SE,FT,73,165750,USD,165750,US,100,US,M
2023,MI,FT,68,89700,GBP,109006,GB,0,GB,M
2023,MI,FT,68,55250,GBP,67141,GB,0,GB,M
2023,SE,FT,48,135000,USD,135000,US,100,US,M
2023,SE,FT,48,115000,USD,115000,US,100,US,M
2023,SE,FT,80,275000,USD,275000,US,0,US,M
2023,SE,FT,80,175000,USD,175000,US,0,US,M
2023,SE,FT,48,170000,USD,170000,US,100,US,M
2023,SE,FT,48,140000,USD,140000,US,100,US,M
2023,SE,FT,34,175308,USD,175308,US,0,US,M
2023,SE,FT,34,100706,USD,100706,US,0,US,M
2023,SE,FT,80,235000,USD,235000,US,0,US,M
2023,SE,FT,80,135000,USD,135000,US,0,US,M
2023,SE,FT,34,310000,USD,310000,US,0,US,M
2023,SE,FT,34,229000,USD,229000,US,0,US,M
2023,SE,FT,78,289076,USD,289076,US,0,US,M
2023,SE,FT,78,202353,USD,202353,US,0,US,M
2023,SE,FT,34,65000,EUR,69751,PT,0,PT,M
2023,SE,FT,34,35000,EUR,37558,PT,0,PT,M
2023,MI,FT,89,120000,USD,120000,US,100,US,M
2023,MI,FT,89,100000,USD,100000,US,100,US,M
2023,SE,FT,34,226700,USD,226700,US,0,US,M
2023,SE,FT,34,133300,USD,133300,US,0,US,M
2023,SE,FT,26,125000,USD,125000,US,0,US,M
2023,SE,FT,26,85000,USD,85000,US,0,US,M
2023,SE,FT,26,130000,USD,130000,US,100,US,M
2023,SE,FT,26,80000,USD,80000,US,100,US,M
2023,MI,FT,34,120000,USD,120000,US,0,US,M
2023,MI,FT,34,100000,USD,100000,US,0,US,M
2021,SE,FT,48,4000000,INR,54094,IN,100,IN,L
2022,MI,FT,18,1440000,INR,18314,IN,50,IN,L
2023,SE,FT,34,231250,USD,231250,US,100,US,M
2023,SE,FT,34,138750,USD,138750,US,100,US,M
2023,SE,FT,34,199000,USD,199000,US,0,US,M
2023,SE,FT,34,162000,USD,162000,US,0,US,M
2023,EN,FT,34,160000,USD,160000,US,0,US,M
2023,EN,FT,34,135000,USD,135000,US,0,US,M
2022,EN,FT,48,100000,USD,100000,US,100,US,M
2023,SE,FT,90,200000,USD,200000,US,0,US,M
2023,SE,FT,90,150000,USD,150000,US,0,US,M
2023,EN,FT,89,160000,USD,160000,US,0,US,M
2023,EN,FT,89,120000,USD,120000,US,0,US,M
2023,SE,FT,90,250000,USD,250000,US,0,US,M
2023,SE,FT,90,200000,USD,200000,US,0,US,M
2023,EN,FT,52,150000,USD,150000,US,0,US,M
2023,EN,FT,52,120000,USD,120000,US,0,US,M
2023,SE,FT,89,150000,USD,150000,US,0,US,M
2023,SE,FT,89,100000,USD,100000,US,0,US,M
2022,SE,FT,30,133000,USD,133000,NL,0,NL,L
2023,SE,FT,48,272550,USD,272550,US,0,US,M
2023,SE,FT,48,198200,USD,198200,US,0,US,M
2023,SE,FT,48,182000,USD,182000,US,0,US,M
2023,SE,FT,48,140000,USD,140000,US,0,US,M
2023,SE,FT,34,200000,USD,200000,US,0,US,M
2023,SE,FT,34,160000,USD,160000,US,0,US,M
2023,SE,FT,68,204500,USD,204500,US,0,US,M
2023,SE,FT,68,142200,USD,142200,US,0,US,M
2023,MI,FT,48,120000,USD,120000,US,0,US,M
2023,MI,FT,48,105000,USD,105000,US,0,US,M
2023,SE,FT,34,187500,USD,187500,US,100,US,M
2023,SE,FT,34,175000,USD,175000,US,100,US,M
2023,SE,FT,68,204500,USD,204500,US,0,US,M
2023,SE,FT,68,142200,USD,142200,US,0,US,M
2023,SE,FT,26,155000,USD,155000,US,100,US,M
2023,SE,FT,26,64000,USD,64000,US,100,US,M
2023,SE,FT,24,235000,USD,235000,US,0,US,M
2023,SE,FT,24,185000,USD,185000,US,0,US,M
2023,SE,FT,32,174500,USD,174500,US,0,US,M
2023,SE,FT,32,113000,USD,113000,US,0,US,M
2023,SE,FT,48,143100,USD,143100,CA,0,CA,M
2023,SE,FT,48,113000,USD,113000,CA,0,CA,M
2023,SE,FT,9,184000,USD,184000,US,100,US,M
2023,SE,FT,9,142000,USD,142000,US,100,US,M
2023,SE,FT,48,140000,USD,140000,US,0,US,M
2023,SE,FT,48,120000,USD,120000,US,0,US,M
2023,SE,FT,32,174500,USD,174500,US,0,US,M
2023,SE,FT,32,113000,USD,113000,US,0,US,M
2023,SE,FT,48,180560,USD,180560,US,0,US,M
2023,SE,FT,48,115440,USD,115440,US,0,US,M
2023,SE,FT,48,140000,USD,140000,US,0,US,M
2023,SE,FT,48,120000,USD,120000,US,0,US,M
2023,SE,FT,90,248100,USD,248100,US,0,US,M
2023,SE,FT,90,145900,USD,145900,US,0,US,M
2023,SE,FT,48,120000,USD,120000,CA,0,CA,M
2023,SE,FT,48,110000,USD,110000,CA,0,CA,M
2023,SE,FT,34,291500,USD,291500,US,0,US,M
2023,SE,FT,34,180000,USD,180000,US,0,US,M
2023,MI,FT,68,62000,GBP,75344,GB,100,GB,M
2023,MI,FT,68,52000,GBP,63192,GB,100,GB,M
2023,SE,FT,34,161800,USD,161800,US,0,US,M
2023,SE,FT,34,141600,USD,141600,US,0,US,M
2023,MI,FT,68,48000,GBP,58331,GB,100,GB,M
2023,MI,FT,68,38000,GBP,46178,GB,100,GB,M
2023,SE,FT,34,166000,USD,166000,US,100,US,M
2023,SE,FT,34,128000,USD,128000,US,100,US,M
2023,SE,FT,32,170000,USD,170000,US,100,US,M
2023,SE,FT,32,110000,USD,110000,US,100,US,M
2023,SE,FT,34,160000,USD,160000,US,100,US,M
2023,SE,FT,34,75000,USD,75000,US,100,US,M
2023,SE,FT,34,236000,USD,236000,US,100,US,M
2023,SE,FT,34,182000,USD,182000,US,100,US,M
2022,MI,FT,26,1125000,INR,14307,IN,100,IN,L
2022,EN,FT,48,130000,USD,130000,US,0,US,M
2023,MI,FT,26,150000,USD,150000,US,0,US,M
2023,MI,FT,26,100000,USD,100000,US,0,US,M
2023,SE,FT,68,261500,USD,261500,US,0,US,L
2023,SE,FT,68,134500,USD,134500,US,0,US,L
2022,MI,FT,48,1100000,INR,13989,IN,100,IN,L
2023,MI,FT,48,130000,USD,130000,US,0,US,M
2023,MI,FT,48,90000,USD,90000,US,0,US,M
2023,EN,FT,34,160000,USD,160000,US,0,US,M
2023,EN,FT,34,135000,USD,135000,US,0,US,M
2022,SE,FT,75,125000,USD,125000,US,100,US,L
2022,SE,FT,34,175000,USD,175000,US,0,US,M
2022,SE,FT,34,155000,USD,155000,US,0,US,M
2022,SE,FT,34,153600,USD,153600,US,0,US,M
2022,SE,FT,34,106800,USD,106800,US,0,US,M
2022,SE,FT,48,150000,USD,150000,US,0,US,M
2022,SE,FT,48,140000,USD,140000,US,0,US,M
2022,SE,FT,43,122000,USD,122000,US,0,US,M
2022,SE,FT,43,94500,USD,94500,US,0,US,M
2022,SE,FT,34,170000,USD,170000,US,0,US,M
2022,SE,FT,34,130000,USD,130000,US,0,US,M
2022,SE,FT,43,145000,USD,145000,US,0,US,M
2022,SE,FT,43,128000,USD,128000,US,0,US,M
2022,SE,FT,34,145000,USD,145000,US,0,US,M
2022,SE,FT,34,100000,USD,100000,US,0,US,M
2022,SE,FT,34,175000,USD,175000,US,0,US,M
2022,SE,FT,34,120000,USD,120000,US,0,US,M
2022,SE,FT,34,145000,USD,145000,US,0,US,M
2022,SE,FT,34,115000,USD,115000,US,0,US,M
2022,SE,FT,8,150000,USD,150000,US,100,US,M
2022,MI,FT,26,150000,USD,150000,US,0,US,M
2022,MI,FT,26,100000,USD,100000,US,0,US,M
2022,MI,FT,48,150000,USD,150000,US,100,US,M
2022,MI,FT,48,127500,USD,127500,US,100,US,M
2022,SE,FT,48,126500,USD,126500,US,100,US,M
2022,SE,FT,48,51000,USD,51000,US,100,US,M
2022,MI,FT,34,260000,USD,260000,US,0,US,M
2022,MI,FT,34,175000,USD,175000,US,0,US,M
2022,EN,FT,6,40000,USD,40000,AU,100,PK,M
2022,EN,FT,3,40000,USD,40000,PK,100,AU,M
2022,SE,FT,34,250000,USD,250000,US,100,US,M
2022,SE,FT,34,63000,USD,63000,US,100,US,M
2022,SE,FT,68,210000,USD,210000,US,100,US,M
2022,SE,FT,68,160000,USD,160000,US,100,US,M
2022,SE,FT,48,272550,USD,272550,US,100,US,M
2022,SE,FT,48,198200,USD,198200,US,100,US,M
2022,MI,FT,48,90000,EUR,94560,FR,100,FR,M
2022,MI,FT,48,50000,EUR,52533,FR,100,FR,M
2022,SE,FT,48,220000,USD,220000,US,0,US,M
2022,SE,FT,48,146000,USD,146000,US,0,US,M
2022,MI,FT,26,150000,USD,150000,US,0,US,M
2022,MI,FT,26,100000,USD,100000,US,0,US,M
2022,SE,FT,74,248400,USD,248400,CA,100,CA,M
2022,SE,FT,74,183600,USD,183600,CA,100,CA,M
2022,MI,FT,34,150000,USD,150000,US,100,US,M
2022,MI,FT,34,150000,USD,150000,US,100,US,M
2022,EN,FT,67,40000,USD,40000,PK,100,AU,M
2022,SE,FT,65,4460000,INR,56723,IN,0,IN,L
2022,MI,FT,34,120000,USD,120000,US,0,US,M
2022,MI,FT,34,95000,USD,95000,US,0,US,M
2022,EN,FT,34,160000,USD,160000,US,0,US,M
2022,EN,FT,34,135000,USD,135000,US,0,US,M
2022,EN,FT,43,23000,EUR,24165,IT,50,IT,M
2022,SE,FT,34,216000,USD,216000,US,100,US,M
2022,SE,FT,34,144000,USD,144000,US,100,US,M
2022,EN,FT,34,85000,USD,85000,US,0,US,M
2022,EN,FT,34,65000,USD,65000,US,0,US,M
2022,SE,FT,26,149000,USD,149000,US,100,US,M
2022,SE,FT,26,119000,USD,119000,US,100,US,M
2022,SE,FT,48,140000,USD,140000,US,0,US,M
2022,SE,FT,48,120000,USD,120000,US,0,US,M
2022,MI,FT,48,150000,USD,150000,US,0,US,M
2022,MI,FT,48,110000,USD,110000,US,0,US,M
2022,SE,FT,68,246000,USD,246000,US,100,US,M
2022,SE,FT,68,201000,USD,201000,US,100,US,M
2022,SE,FT,48,190000,USD,190000,US,0,US,M
2022,SE,FT,48,155000,USD,155000,US,0,US,M
2022,SE,FT,78,235000,USD,235000,US,100,US,M
2022,SE,FT,78,185000,USD,185000,US,100,US,M
2022,SE,FT,22,190000,USD,190000,US,100,US,M
2022,SE,FT,22,160000,USD,160000,US,100,US,M
2022,EN,FT,87,100000,USD,100000,US,100,US,M
2022,MI,FT,34,130000,USD,130000,US,0,US,M
2022,MI,FT,34,115000,USD,115000,US,0,US,M
2022,MI,FT,48,75000,GBP,92350,GB,0,GB,M
2022,MI,FT,48,55000,GBP,67723,GB,0,GB,M
2022,MI,FT,34,105000,USD,105000,US,0,US,M
2022,MI,FT,34,70000,USD,70000,US,0,US,M
2022,SE,FT,68,204500,USD,204500,US,0,US,M
2022,SE,FT,68,142200,USD,142200,US,0,US,M
2022,SE,FT,68,192000,USD,192000,US,100,US,M
2022,SE,FT,68,164000,USD,164000,US,100,US,M
2022,SE,FT,34,185900,USD,185900,US,0,US,M
2022,SE,FT,34,129300,USD,129300,US,0,US,M
2022,SE,FT,34,130000,USD,130000,US,0,US,M
2022,SE,FT,34,75000,USD,75000,US,0,US,M
2022,SE,FT,46,175000,USD,175000,US,0,US,M
2022,SE,FT,46,120000,USD,120000,US,0,US,M
2022,SE,FT,34,167500,USD,167500,US,0,US,M
2022,SE,FT,34,106500,USD,106500,US,0,US,M
2022,MI,FT,26,75000,USD,75000,US,100,US,M
2022,MI,FT,26,60000,USD,60000,US,100,US,M
2022,SE,FT,9,184000,USD,184000,US,100,US,M
2022,SE,FT,9,142000,USD,142000,US,100,US,M
2022,MI,FT,48,145000,USD,145000,US,0,US,M
2022,MI,FT,48,100000,USD,100000,US,0,US,M
2022,EN,FT,74,10000,USD,10000,MA,50,MA,S
2022,MI,FT,48,2500000,INR,31795,IN,100,US,M
2022,MI,FT,80,198000,PLN,44365,PL,100,PL,S
2022,SE,FT,34,175000,USD,175000,US,0,US,M
2022,SE,FT,34,120000,USD,120000,US,0,US,M
2022,SE,FT,34,175000,USD,175000,US,0,US,M
2022,SE,FT,34,120000,USD,120000,US,0,US,M
2022,EX,FT,34,200000,USD,200000,US,0,US,M
2022,EX,FT,34,145000,USD,145000,US,0,US,M
2022,MI,FT,34,75000,GBP,92350,GB,100,GB,M
2022,MI,FT,34,60000,GBP,73880,GB,100,GB,M
2022,SE,FT,34,145000,USD,145000,US,0,US,M
2022,SE,FT,34,100000,USD,100000,US,0,US,M
2022,SE,FT,9,192000,USD,192000,US,100,US,M
2022,SE,FT,9,164000,USD,164000,US,100,US,M
2022,EX,FT,34,310000,USD,310000,US,100,US,M
2022,EX,FT,34,239000,USD,239000,US,100,US,M
2022,SE,FT,26,120000,USD,120000,US,0,US,M
2022,SE,FT,26,95000,USD,95000,US,0,US,M
2022,SE,FT,68,145000,USD,145000,US,0,US,M
2022,SE,FT,68,135000,USD,135000,US,0,US,M
2022,SE,FT,34,100000,USD,100000,US,0,US,M
2022,SE,FT,34,78000,USD,78000,US,0,US,M
2022,SE,FT,34,70000,EUR,73546,ES,0,ES,M
2022,SE,FT,34,35000,EUR,36773,ES,0,ES,M
2022,MI,FT,34,160000,USD,160000,US,100,US,M
2022,MI,FT,34,120000,USD,120000,US,100,US,M
2022,SE,FT,48,190000,USD,190000,US,0,US,M
2022,SE,FT,48,150000,USD,150000,US,0,US,M
2022,MI,FT,34,2800000,INR,35610,IN,50,IN,L
2022,SE,FT,4,125000,USD,125000,CO,100,CO,L
2022,SE,FT,34,120000,USD,120000,US,0,US,M
2022,SE,FT,34,95000,USD,95000,US,0,US,M
2022,MI,FT,26,150000,USD,150000,US,0,US,M
2022,MI,FT,26,100000,USD,100000,US,0,US,M
2022,SE,FT,48,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,48,36000,EUR,37824,ES,0,ES,M
2022,SE,FT,26,115934,USD,115934,US,100,US,M
2022,SE,FT,26,81666,USD,81666,US,100,US,M
2022,SE,FT,48,175000,USD,175000,US,100,US,M
2022,SE,FT,48,140000,USD,140000,US,100,US,M
2022,SE,FT,34,120000,USD,120000,US,0,US,M
